Date,OpenPrice,HighPrice,LowPrice,ClosePrice,WAP,Num_Shares,Num_Trades,Total_Turnover,Deliverable_Quantity,DQ_TQ,Spread_HighLow,Spread_CloseOpen
11-Jul-18,277,277.1,267.2,267.85,270.3684212,701287,5861,189605859,219038,31.23,9.9,-9.15
10-Jul-18,276.8,276.9,273.2,275.4,275.2100267,464022,4946,127703507,117688,25.36,3.7,-1.4
09-Jul-18,273.5,276.9,272.4,273.35,274.7362906,767978,6612,210991427,172550,22.47,4.5,-0.15
06-Jul-18,261.6,273,261.6,271.15,270.1516114,1277833,11810,345208644,232168,18.17,11.4,9.55
05-Jul-18,264,264,252.55,261.5,259.5224939,1464421,14244,380050190,261710,17.87,11.45,-2.5
04-Jul-18,269.6,271.4,265.8,267,267.773646,776527,5727,207933466,182228,23.47,5.6,-2.6
03-Jul-18,268.1,272,267.55,269.5,269.6137694,1812909,9089,488785229,893556,49.29,4.45,1.4
02-Jul-18,276,277,266.1,267.25,269.7799985,1208787,10440,326106555,316494,26.18,10.9,-8.75
29-Jun-18,265,270.5,263,269.3,267.276683,1674053,8555,447435333,991410,59.22,7.5,4.3
28-Jun-18,271.2,272.45,262.5,263.9,267.6950268,1266377,10980,339002825,476373,37.62,9.95,-7.3
27-Jun-18,279,279.5,270.1,271.2,274.559588,1308895,12960,359369672,386148,29.5,9.4,-7.8
26-Jun-18,289.7,289.7,275.4,277.35,280.7950159,2005780,20990,563213027,772092,38.49,14.3,-12.35
25-Jun-18,308.15,308.15,288,289.85,295.2991515,1375019,13498,406041944,468936,34.1,20.15,-18.3
22-Jun-18,308.45,308.9,303.2,308.15,306.8297468,400433,3809,122864756,82057,20.49,5.7,-0.3
21-Jun-18,306.2,308.55,305.55,306.55,306.8290195,299929,3010,92026921,74739,24.92,3,0.35
20-Jun-18,304.7,308.3,304,305.6,305.9583512,427023,3688,130651253,92166,21.58,4.3,0.9
19-Jun-18,309,312.65,303.45,304.65,307.4808687,834498,6508,256592170,205847,24.67,9.2,-4.35
18-Jun-18,303.55,310.8,302.05,308.75,307.8218613,681093,5931,209655315,134361,19.73,8.75,5.2
15-Jun-18,306,307.75,300.75,303.2,304.0483613,470004,3921,142903946,152186,32.38,7,-2.8
14-Jun-18,308.45,309.7,303.9,305.75,305.8326083,464091,5216,141934161,122735,26.45,5.8,-2.7
13-Jun-18,308.2,311,307,308.15,309.2325235,519926,4176,160778029,93214,17.93,4,-0.05
12-Jun-18,310,313.5,307.1,308,310.5031218,497309,4568,154415997,129081,25.96,6.4,-2
11-Jun-18,311.8,313.9,307.05,309.85,310.9487472,1007575,7948,313304184,178560,17.72,6.85,-1.95
08-Jun-18,306.8,315,302.6,310.05,310.9707356,1468816,14878,456758792,281636,19.17,12.4,3.25
07-Jun-18,297,306.45,295.6,305.3,301.2460208,1363470,12244,410739912,297392,21.81,10.85,8.3
06-Jun-18,286.05,296.7,285.55,295.5,291.9850101,1272388,11073,371518223,271684,21.35,11.15,9.45
05-Jun-18,286,288.3,283.7,285.35,285.3639535,526276,5156,150180200,152131,28.91,4.6,-0.65
04-Jun-18,291.6,294.8,286.1,286.65,289.510824,791666,7402,229195876,179760,22.71,8.7,-4.95
01-Jun-18,286.65,290.5,283.4,287.2,287.9157635,1259799,11171,362715991,313806,24.91,7.1,0.55
31-May-18,290.8,291.15,282,282.9,285.3530441,1137096,10795,324473805,436303,38.37,9.15,-7.9
30-May-18,290.9,292.4,286.25,288.95,290.003491,777993,7258,225620686,228489,29.37,6.15,-1.95
29-May-18,296.3,300.2,293,294.6,297.8679572,575018,6050,171279437,142188,24.73,7.2,-1.7
28-May-18,294.9,300,290.45,296.2,296.2965513,648033,6576,192009943,169420,26.14,9.55,1.3
25-May-18,288.65,296.9,286.25,294.2,292.8764535,1120841,10481,328267937,203587,18.16,10.65,5.55
24-May-18,301.5,307.6,284.7,288.95,291.0614251,3260752,31672,949079124,691996,21.22,22.9,-12.55
23-May-18,310.5,317,305.65,309.25,311.595783,1179567,10984,367548103,221101,18.74,11.35,-1.25
22-May-18,296,312.5,296,307.75,304.8810742,1238907,12998,377719297,372251,30.05,16.5,11.75
21-May-18,304.2,307.35,295.1,296.55,299.6252331,759795,8523,227653754,223110,29.36,12.25,-7.65
18-May-18,315,315.1,304,305.25,307.4597063,716253,7745,220218937,249209,34.79,11.1,-9.75
17-May-18,312,319.35,309.6,315.15,314.3635071,1151045,6357,361846543,676976,58.81,9.75,3.15
16-May-18,310.7,315.4,306.8,310.4,311.3171994,749847,10166,233440268,199471,26.6,8.6,-0.3
15-May-18,323.95,324,305.75,310.25,315.1131008,1299902,14302,409616150,427422,32.88,18.25,-13.7
14-May-18,332.5,333.9,323.15,324.15,326.157182,684086,6720,223119562,263805,38.56,10.75,-8.35
11-May-18,335.4,335.4,330,330.75,331.6629817,484582,4403,160717911,162015,33.43,5.4,-4.65
10-May-18,343.1,344.3,332.5,333.35,337.1328713,782878,11808,263933908,236274,30.18,11.8,-9.75
09-May-18,332.1,346.75,331.1,341.35,341.2955683,999911,10054,341265193,228631,22.87,15.65,9.25
08-May-18,339.2,339.2,330.3,332.1,331.9868274,354371,5242,117646504,154798,43.68,8.9,-7.1
07-May-18,337.5,337.5,333.9,335.05,335.3133188,243640,2500,81695737,88774,36.44,3.6,-2.45
04-May-18,335.7,337.5,329.5,334.25,332.9969602,474047,4903,157856210,129427,27.3,8,-1.45
03-May-18,335,335.5,329.45,333.45,333.2303617,1062017,14909,353896309,620459,58.42,6.05,-1.55
02-May-18,349.75,352,335.1,336,343.3183372,1159632,10603,398122930,391199,33.73,16.9,-13.75
30-Apr-18,338.95,342.7,337.4,340.2,340.2594086,436277,4508,148447354,166250,38.11,5.3,1.25
27-Apr-18,332.15,337.55,331.35,336.8,334.3692609,512142,5134,171244542,173196,33.82,6.2,4.65
26-Apr-18,328.25,335.65,326.1,330.3,331.3260593,686464,7664,227443412,220039,32.05,9.55,2.05
25-Apr-18,330.55,333.95,327.9,328.65,330.2103369,478076,9155,157865637,210254,43.98,6.05,-1.9
24-Apr-18,334,335.5,330.85,331.55,332.7298063,450969,7658,150050828,208555,46.25,4.65,-2.45
23-Apr-18,337,339.65,333,333.5,334.6791282,1076670,5430,360338977,656419,60.97,6.65,-3.5
20-Apr-18,336,343,334.8,336.25,339.4015663,802632,7239,272414558,312394,38.92,8.2,0.25
19-Apr-18,336,337,332.5,334.85,334.8371262,387920,5809,129890018,143730,37.05,4.5,-1.15
18-Apr-18,338,339.95,334.1,335.5,336.837558,399398,4362,134532247,123243,30.86,5.85,-2.5
17-Apr-18,341.4,344.3,333.1,336.9,337.8045276,701127,8335,236843875,179900,25.66,11.2,-4.5
16-Apr-18,351.5,352.5,337.9,338.95,342.3078826,1281628,13915,438711367,491840,38.38,14.6,-12.55
13-Apr-18,359,360.6,354.45,356.65,357.1623731,259261,3473,92598274,64167,24.75,6.15,-2.35
12-Apr-18,359.3,363.95,356.85,358.05,360.4937157,734607,6287,264821207,240321,32.71,7.1,-1.25
11-Apr-18,354.1,357.1,350.7,355.3,353.9405979,373758,4420,132288130,78147,20.91,6.4,1.2
10-Apr-18,360.95,362.45,352,353.4,355.2967719,474398,5644,168552078,142295,29.99,10.45,-7.55
09-Apr-18,363.9,368.4,357,358.3,361.3789696,494256,5102,178613724,133225,26.95,11.4,-5.6
06-Apr-18,363.5,368.25,356.6,363.85,363.0207401,653999,7434,237415201,80349,12.29,11.65,0.35
05-Apr-18,364.8,372.4,360.4,363.6,366.6769461,2198237,15576,806042830,1119457,50.93,12,-1.2
04-Apr-18,349.85,363.45,346.1,355.7,358.2716195,1476617,16283,529029964,383704,25.99,17.35,5.85
03-Apr-18,339.35,344.7,337.45,343.35,342.4815787,574172,7207,196643333,146371,25.49,7.25,4
02-Apr-18,335,340,332,338.8,336.6986476,459555,5892,154731547,118418,25.77,8,3.8
28-Mar-18,331.25,333.75,326.15,327.45,330.0685653,494682,5269,163278978,175606,35.5,7.6,-3.8
27-Mar-18,333.9,335.7,330,331.05,332.9755536,432538,4140,144024580,160260,37.05,5.7,-2.85
26-Mar-18,330,333.7,324.5,332.05,328.866346,629409,6425,206991438,192970,30.66,9.2,2.05
23-Mar-18,331,335,330.1,331.1,331.9960526,496525,6363,164844340,186412,37.54,4.9,0.1
22-Mar-18,339.8,339.9,335,338.2,337.9669733,481307,5298,162665870,116768,24.26,4.9,-1.6
21-Mar-18,340,342.3,332.6,333.9,337.1593593,494549,4928,166741824,163375,33.04,9.7,-6.1
20-Mar-18,335.75,340.4,333.4,339.25,338.304501,366544,4119,124003485,105445,28.77,7,3.5
19-Mar-18,341.9,342.45,332.55,335.75,336.8048621,559922,10756,188584452,203272,36.3,9.9,-6.15
16-Mar-18,352.9,352.9,339,340.1,343.6994314,707153,8572,243048084,280691,39.69,13.9,-12.8
15-Mar-18,355,358.4,351.3,353.05,354.6500367,2625555,4427,931153177,2111294,80.41,7.1,-1.95
14-Mar-18,352.85,354.95,349.8,354.15,352.2519171,269680,2654,94995297,66512,24.66,5.15,1.3
13-Mar-18,351.95,356.35,350.05,353.75,353.8701121,391607,4395,138578013,105824,27.02,6.3,1.8
12-Mar-18,344.55,353.05,340.65,352.2,346.7220264,522985,5488,181330419,134057,25.63,12.4,7.65
09-Mar-18,345,348.7,340.65,341.7,344.1150322,487081,5083,167611894,151485,31.1,8.05,-3.3
08-Mar-18,350.55,351.8,341.75,345.9,345.5694863,471093,5578,162795366,152322,32.33,10.05,-4.65
07-Mar-18,345,354.9,342.9,348,349.217266,844076,9106,294765913,207714,24.61,12,3
06-Mar-18,356.95,358,345,346.6,351.6224603,786916,8663,276697340,289414,36.78,13,-10.35
05-Mar-18,370.85,370.85,351,352.15,357.3560722,888581,10578,317539816,378036,42.54,19.85,-18.7
01-Mar-18,367.9,376.25,367.9,370.85,372.6446004,593743,5668,221255123,230100,38.75,8.35,2.95
28-Feb-18,369,373.5,367.05,370.2,370.7363335,357224,3621,132435916,89486,25.05,6.45,1.2
27-Feb-18,375,376.8,370.55,372.85,373.2825451,365754,4653,136529584,92624,25.32,6.25,-2.15
26-Feb-18,362,373.5,362,372.05,370.1296,611335,7760,226273179,192257,31.45,11.5,10.05
23-Feb-18,357.55,364.5,357.55,360.45,361.5374722,486548,4940,175905334,124812,25.65,6.95,2.9
22-Feb-18,364,364,357.9,358.55,360.0435765,451987,5950,162735016,165071,36.52,6.1,-5.45
21-Feb-18,370.3,374,363,364.35,365.0671878,454904,11900,166070524,184690,40.6,11,-5.95
20-Feb-18,370,370.7,366.5,368.9,368.730411,228993,3137,84436683,70432,30.76,4.2,-1.1
19-Feb-18,371.95,374,363.5,367.75,368.1767734,431513,4662,158873064,115764,26.83,10.5,-4.2
16-Feb-18,377.25,379.4,368.3,370.55,372.000028,500663,5247,186246650,137246,27.41,11.1,-6.7
15-Feb-18,379,382.4,373.85,376.15,378.461483,585612,5342,221631586,138629,23.67,8.55,-2.85
14-Feb-18,373.9,382.4,371.2,376.85,376.416338,600577,6371,226066995,167001,27.81,11.2,2.95
12-Feb-18,372,376.25,370.35,372.45,372.8908922,469444,5325,175051392,172926,36.84,5.9,0.45
09-Feb-18,370,373.1,368.5,369.2,370.2811553,614888,9129,227681439,202614,32.95,4.6,-0.8
08-Feb-18,381,381,372.7,374.85,376.1286841,1041768,9099,391838827,544849,52.3,8.3,-6.15
07-Feb-18,388,388,375.3,377.5,382.4446496,1890021,13086,722828419,1141420,60.39,12.7,-10.5
06-Feb-18,368,379.6,357,374.45,370.7504673,2009877,24120,745162837,523929,26.07,22.6,6.45
05-Feb-18,381.65,398.4,380.45,396.05,392.0021089,723112,9191,283461429,203501,28.14,17.95,14.4
02-Feb-18,391,397.25,381.65,384.05,388.6288552,649423,8718,252384517,257626,39.67,15.6,-6.95
01-Feb-18,401,403.85,391.05,394.65,398.5285183,551822,6149,219916804,133747,24.24,12.8,-6.35
31-Jan-18,396.2,401,395.75,399.25,398.3271314,348600,4579,138856838,93203,26.74,5.25,3.05
30-Jan-18,399.1,402.2,395.3,396.2,398.7402241,407917,5474,162652916,139253,34.14,6.9,-2.9
29-Jan-18,401.15,406,398.05,399.3,402.5825142,335015,4304,134871181,119775,35.75,7.95,-1.85
25-Jan-18,402.25,408,399,400.2,402.8208118,559942,8787,225556291,222200,39.68,9,-2.05
24-Jan-18,417.75,417.75,402.5,403.6,407.3670104,765278,13251,311749011,353150,46.15,15.25,-14.15
23-Jan-18,422.1,422.1,414.75,418.05,417.9690054,365515,5888,152773941,153847,42.09,7.35,-4.05
22-Jan-18,419,424.2,418.65,421.55,421.716343,156097,1759,65828656,53043,33.98,5.55,2.55
19-Jan-18,419.75,421.9,415.2,418.95,418.09828,239133,2484,99981096,62861,26.29,6.7,-0.8
18-Jan-18,422.35,427.75,414.8,418.8,421.1930435,439932,4516,185296298,111844,25.42,12.95,-3.55
17-Jan-18,422.85,425,410.8,422.75,416.0168276,2714535,5455,1129292239,1786041,65.8,14.2,-0.1
16-Jan-18,432,435.3,420,421.8,425.6131265,437771,3680,186321084,159924,36.53,15.3,-10.2
15-Jan-18,438.7,439.9,430.3,431.75,435.3359244,221532,2704,96440838,73796,33.31,9.6,-6.95
12-Jan-18,438.3,440.9,432.15,436.15,436.5089987,338549,3788,147779685,82484,24.36,8.75,-2.15
11-Jan-18,432.55,437.5,432.55,434.45,435.5812453,199587,2551,86936354,73100,36.63,4.95,1.9
10-Jan-18,438.85,439.4,431.5,432.5,434.588261,308664,3376,134141751,85163,27.59,7.9,-6.35
09-Jan-18,434.75,443.55,433.35,436.55,438.7327458,611751,7169,268395196,143019,23.38,10.2,1.8
08-Jan-18,433.7,436.4,431.8,433.7,434.1327394,377823,3678,164025334,98214,25.99,4.6,0
05-Jan-18,432,436.3,430.1,430.8,432.439869,358825,3393,155170236,142692,39.77,6.2,-1.2
04-Jan-18,430,433,426.05,429.7,429.0791255,430531,4617,184731865,86674,20.13,6.95,-0.3
03-Jan-18,439.5,441.45,432.25,433.2,435.474828,526955,5064,229475638,135194,25.66,9.2,-6.3
02-Jan-18,429.7,440.2,422.1,438.85,434.1830709,1316818,10506,571740083,482875,36.67,18.1,9.15
01-Jan-18,432.2,436.45,422.85,425.4,432.2092648,524326,4448,226618555,203839,38.88,13.6,-6.8
29-Dec-17,418.5,432.5,417.4,431.2,426.4480901,552476,5574,235602335,173440,31.39,15.1,12.7
28-Dec-17,424,424,416.25,418.4,420.6412413,222704,2654,93678487,96078,43.14,7.75,-5.6
27-Dec-17,425,427.95,420.35,422.5,425.0167899,217274,2582,92345098,69747,32.1,7.6,-2.5
26-Dec-17,422.1,424.7,421.3,423.6,423.0955769,177365,1828,75042347,59790,33.71,3.4,1.5
22-Dec-17,421,425.95,420.3,421.9,423.2999305,352495,3190,149211109,99945,28.35,5.65,0.9
21-Dec-17,422.55,426.1,418.95,420.25,421.7288896,330655,3091,139446766,81237,24.57,7.15,-2.3
20-Dec-17,422,427.5,419.3,421.95,424.3795831,710303,6589,301438091,175574,24.72,8.2,-0.05
19-Dec-17,408.9,420.4,408,419.25,413.7545935,922779,5653,381804050,537758,58.28,12.4,10.35
18-Dec-17,401.7,409.6,389.75,405.5,403.9273831,528293,4933,213392009,84623,16.02,19.85,3.8
15-Dec-17,406.2,409,404.05,405.15,406.1181202,325973,3559,132383542,126088,38.68,4.95,-1.05
14-Dec-17,403.35,404.2,398.55,402.8,401.2475601,285975,3260,114746771,100044,34.98,5.65,-0.55
13-Dec-17,406.25,409.7,400,401.85,405.479269,409532,4284,166056736,95481,23.31,9.7,-4.4
12-Dec-17,411,415.7,405.55,405.7,408.0560026,1407417,4420,574304955,1028433,73.07,10.15,-5.3
11-Dec-17,412,415.35,409.3,410.2,411.7279953,368376,3874,151670712,95484,25.92,6.05,-1.8
08-Dec-17,406.75,413.7,406.5,411.05,410.3370885,2497430,8957,1024788155,1913304,76.61,7.2,4.3
07-Dec-17,403,405.3,397.2,402.15,401.606926,593359,5478,238297084,107243,18.07,8.1,-0.85
06-Dec-17,402,402.7,395,396.8,398.4523367,417344,4671,166291692,113287,27.14,7.7,-5.2
05-Dec-17,404,405.9,396.8,402.35,400.1327277,638608,6551,255527961,158071,24.75,9.1,-1.65
04-Dec-17,408,411,402,403.4,406.0638027,577311,5813,234425100,133329,23.09,9,-4.6
01-Dec-17,409.1,410.5,396.75,399.15,404.7495406,803276,7847,325125592,266549,33.18,13.75,-9.95
30-Nov-17,411.1,412,402.95,404.65,407.6652813,677811,7994,276320012,296272,43.71,9.05,-6.45
29-Nov-17,415.95,419.55,412.1,414.25,416.4447402,293079,4941,122051208,117067,39.94,7.45,-1.7
28-Nov-17,418.2,422,414.8,415.95,418.5242751,365354,6331,152909518,130651,35.76,7.2,-2.25
27-Nov-17,422.2,424.9,418,421.15,421.0132134,389757,3717,164092847,123531,31.69,6.9,-1.05
24-Nov-17,426,429.8,424.05,424.95,426.8510072,336043,2990,143440293,62891,18.72,5.75,-1.05
23-Nov-17,428.9,430.85,422.85,426.1,427.1028818,332187,3220,141878025,61928,18.64,8,-2.8
22-Nov-17,424.4,432.95,424.4,428.25,428.4420032,775302,5055,332171942,310295,40.02,8.55,3.85
21-Nov-17,425.4,429.9,422.7,424.25,425.8080598,765624,5305,326008870,302640,39.53,7.2,-1.15
20-Nov-17,421.55,425.35,420.3,422.4,422.4828637,350660,2940,148147841,81659,23.29,5.05,0.85
17-Nov-17,418.2,423,417.05,421.45,420.3144725,498829,4749,209665048,144447,28.96,5.95,3.25
16-Nov-17,410.1,415.8,410.1,413.5,413.8405806,450604,5482,186478221,173568,38.52,5.7,3.4
15-Nov-17,413.95,417.55,407,408.6,411.7321379,732963,11028,301784423,249640,34.06,10.55,-5.35
14-Nov-17,419.7,422,411.25,414.55,416.1669059,516824,7237,215085045,132137,25.57,10.75,-5.15
13-Nov-17,427,428,416.1,418.2,422.1534463,724312,7851,305770807,240714,33.23,11.9,-8.8
10-Nov-17,440.85,440.85,420.15,422.65,427.8017926,2415046,29795,1033161008,1061006,43.93,20.7,-18.2
09-Nov-17,443.5,451.25,426,440.3,441.5475534,3182360,24735,1405163272,567156,17.82,25.25,-3.2
08-Nov-17,451,455.5,431.5,438.7,444.8176671,790340,7869,351557195,188720,23.88,24,-12.3
07-Nov-17,458,465.8,447,451.9,457.9859492,692700,10203,317246867,175251,25.3,18.8,-6.1
06-Nov-17,448.05,466.95,443.65,461.55,457.7145814,1122495,13476,513782329,270725,24.12,23.3,13.5
03-Nov-17,435.1,448.5,432.9,446.9,441.6523555,625153,6197,276100295,191381,30.61,15.6,11.8
02-Nov-17,436.7,440.3,430,434.8,435.1512417,393648,5533,171296416,68261,17.34,10.3,-1.9
01-Nov-17,430.05,439.8,428.8,436.75,436.1595155,418931,4841,182720742,88032,21.01,11,6.7
31-Oct-17,437.15,438.5,427.15,428.55,431.0375633,537759,5318,231794329,166107,30.89,11.35,-8.6
30-Oct-17,430,439.9,428.75,435.8,436.2994911,443873,4935,193661564,104504,23.54,11.15,5.8
27-Oct-17,421,434,421,430.05,429.1238025,472018,6344,202554159,159210,33.73,13,9.05
26-Oct-17,420.55,422.25,417.5,419.35,419.8185723,247939,2905,104089397,75145,30.31,4.75,-1.2
25-Oct-17,420,424.25,415.4,422,420.2495285,265084,4295,111401426,67010,25.28,8.85,2
24-Oct-17,422,428.8,415,415.8,417.2594405,449579,4892,187591082,223902,49.8,13.8,-6.2
23-Oct-17,428.2,430.75,420.95,422.3,424.282512,279220,3551,118468163,78935,28.27,9.8,-5.9
19-Oct-17,433.45,433.45,424.05,427.25,429.1833477,143416,2171,61551759,76380,53.26,9.4,-6.2
18-Oct-17,434,437.6,427.3,433.55,432.6163152,297257,3141,128598228,64994,21.86,10.3,-0.45
17-Oct-17,437.4,437.4,430.75,432,432.6487376,291426,3153,126085091,63883,21.92,6.65,-5.4
16-Oct-17,426,437.95,426,436.55,433.0290946,525906,6046,227732599,181821,34.57,11.95,10.55
13-Oct-17,422,428.9,419.2,424.45,425.6942542,457236,4616,194642738,101860,22.28,9.7,2.45
12-Oct-17,415.5,421.85,409.95,420.3,415.5556343,423345,4186,175923400,57514,13.59,11.9,4.8
11-Oct-17,421.15,424.9,413.4,415.25,419.3702152,296017,3261,124140713,76438,25.82,11.5,-5.9
10-Oct-17,424,429,422.1,423.8,425.0046283,246097,2764,104592364,53162,21.6,6.9,-0.2
09-Oct-17,425.1,432.2,423.3,425.9,427.7660645,336362,4843,143884249,76652,22.79,8.9,0.8
06-Oct-17,422.9,425.9,415.8,424.2,422.896797,309894,3608,131053180,62342,20.12,10.1,1.3
05-Oct-17,425,426,420.3,423.15,423.2225871,353857,4187,149760275,65958,18.64,5.7,-1.85
04-Oct-17,418,425,412.75,423.4,419.3371888,462809,7483,194073025,151505,32.74,12.25,5.4
03-Oct-17,428.25,428.25,415.25,416.4,419.5302777,733114,9031,307563520,149573,20.4,13,-11.85
29-Sep-17,400.3,404.05,397.95,401.25,401.1659322,431845,3543,173241502,70305,16.28,6.1,0.95
28-Sep-17,407.4,407.4,399,401.1,402.5313627,256563,3154,103274654,68264,26.61,8.4,-6.3
27-Sep-17,411,414.3,401.95,403.9,406.8844569,330950,3572,134658411,73138,22.1,12.35,-7.1
26-Sep-17,409,413.7,403.85,410.9,409.8181426,345628,5233,141644625,71435,20.67,9.85,1.9
25-Sep-17,413,418.9,404.6,408.2,409.2100758,412851,4271,168942789,92367,22.37,14.3,-4.8
22-Sep-17,414.75,421.6,409.65,411.2,416.6920336,841436,7646,350619678,152588,18.13,11.95,-3.55
21-Sep-17,416.9,418.8,408.9,413.3,413.6147554,388130,4763,160536295,110864,28.56,9.9,-3.6
20-Sep-17,424.4,424.4,413.1,415.5,416.2844503,453886,5947,188945684,144035,31.73,11.3,-8.9
19-Sep-17,415,428.2,415,423.9,421.5545833,48383244,38746,20396178265,38943937,80.49,13.2,8.9
18-Sep-17,411.3,413.9,403.55,405.35,407.9715156,750585,6618,306217300,177721,23.68,10.35,-5.95
15-Sep-17,403.7,406.2,399.55,401.25,402.4274227,741795,6921,298518650,158551,21.37,6.65,-2.45
14-Sep-17,391.45,405.6,391,403.9,400.1332214,1398319,10577,559513886,343898,24.59,14.6,12.45
13-Sep-17,391.55,393.7,387.3,389.8,391.0395553,829294,7540,324286757,285640,34.44,6.4,-1.75
12-Sep-17,378,389,375.5,387.2,382.4447343,576144,6329,220343239,209104,36.29,13.5,9.2
11-Sep-17,380,380.8,374.3,375.4,376.9021179,273809,3437,103199192,130291,47.58,6.5,-4.6
08-Sep-17,380,381.7,374,375.05,377.3735958,524053,7258,197763765,168193,32.09,7.7,-4.95
07-Sep-17,384,384.8,376.1,378.9,378.7452017,654612,10028,247931154,329547,50.34,8.7,-5.1
06-Sep-17,383.35,386.45,382.5,383.4,384.0557784,270015,2887,103700821,74208,27.48,3.95,0.05
05-Sep-17,386,388.9,383.5,387.4,386.4977001,340022,3426,131417721,105054,30.9,5.4,1.4
04-Sep-17,393.95,396.05,381.4,384.4,388.4932187,648771,7555,252043134,215680,33.24,14.65,-9.55
01-Sep-17,379,392.5,378.9,390.7,385.7830692,536632,6261,207023540,172840,32.21,13.6,11.7
31-Aug-17,378,380.7,376,376.6,378.0036999,177033,2522,66919129,,,4.7,-1.4
30-Aug-17,379.2,382.75,377.6,378.55,379.8757423,251767,3434,95640176,93260,37.04,5.15,-0.65
29-Aug-17,379.2,382.45,375,376.35,378.0140756,278851,3734,105409603,82533,29.6,7.45,-2.85
28-Aug-17,385.7,387.25,378.7,379.2,380.8386928,377373,4277,143718240,129559,34.33,8.55,-6.5
24-Aug-17,382,385.6,380.5,384,383.9459846,464238,5050,178242316,116177,25.03,5.1,2
23-Aug-17,375.5,381.3,373.2,380.1,378.1069991,468387,4173,177100403,64314,13.73,8.1,4.6
22-Aug-17,377.35,379.9,372.35,373.35,375.6986474,558419,5293,209797263,122924,22.01,7.55,-4
21-Aug-17,382,382.85,372.1,374.55,377.1340179,595249,6139,224488647,138645,23.29,10.75,-7.45
18-Aug-17,384,384,377.25,380.7,380.1325977,574271,6972,218299127,139530,24.3,6.75,-3.3
17-Aug-17,392,393.9,384.1,385.05,387.9888944,653997,7300,253743573,173993,26.6,9.8,-6.95
16-Aug-17,380,390.1,376,389.05,383.4349815,727516,9545,278955084,140523,19.32,14.1,9.05
14-Aug-17,380,381.85,372.6,375.65,376.0961508,589792,9668,221818501,219606,37.23,9.25,-4.35
11-Aug-17,377.9,379.95,357.95,374.4,371.7105486,1122665,16306,417306423,275288,24.52,22,-3.5
10-Aug-17,399.9,404,376,380.9,387.673017,2401602,33632,931036293,787522,32.79,28,-19
09-Aug-17,428.5,430.15,415,416.75,421.4108118,779946,12866,328677677,243363,31.2,15.15,-11.75
08-Aug-17,432,435.35,425.9,430.4,430.5947327,466576,5992,200905168,139261,29.85,9.45,-1.6
07-Aug-17,439.7,440,426,430.45,431.1718801,412555,5521,177882115,128118,31.05,14,-9.25
04-Aug-17,431,438.85,431,435.1,434.8859903,1340403,4399,582922486,1055033,78.71,7.85,4.1
03-Aug-17,440.5,441.6,430.2,431.85,431.8503553,1841235,13603,795137989,1244958,67.62,11.4,-8.65
02-Aug-17,449.85,450,435,439.5,441.4647762,513133,5203,226530145,305622,59.56,15,-10.35
01-Aug-17,445,452.25,445,446.9,448.7994431,465788,4701,209045395,95152,20.43,7.25,1.9
